customer_id,product_id,product_name,product_type,category,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,recommendation_rank,recommendation_priority,recommendation_score,business_priority_score,recommendation_confidence,score_gap_to_next,recommendation_reason,income_score,balance_score,spending_score,transaction_score,digital_score,segment_fit_score,historical_response_score,cross_sell_score
C000461,P006,Mutual Fund Plan,Investment,Wealth,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.2137784647767953,0.2137784647767953,Low,0.0011959173577016,financial capacity indicates potential for investment products; positive response to previous recommendations,0.0653760356915232,0.091164427032376,0.0388791857186778,0.0789473684210526,0.237,0.25,0.75,0.3
C000461,P003,Rewards Credit Card,Credit Card,Cards,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.2125825474190937,0.2125825474190937,Low,0.0,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.0653760356915232,0.091164427032376,0.0388791857186778,0.0789473684210526,0.237,0.25,0.75,0.3
C000462,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4345545581106858,0.4345545581106858,Low,0.0040197114912188,financial capacity indicates potential for investment products,0.1238872955173146,0.14590241409651,0.1008614172360075,0.5394736842105263,0.464,0.7,0.25,0.65
C000462,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4305348466194669,0.4305348466194669,Low,0.0122784696969805,customer profile supports premium banking services,0.1238872955173146,0.14590241409651,0.1008614172360075,0.5394736842105263,0.464,0.7,0.25,0.65
C000462,P005,Home Loan,Loan,Lending,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4182563769224864,0.4182563769224864,Low,0.0,financial capacity supports a potential home financing need,0.1238872955173146,0.14590241409651,0.1008614172360075,0.5394736842105263,0.464,0.7,0.25,0.65
C000463,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.5655711583303189,0.5655711583303189,Medium,0.0573340546591975,spending and transaction patterns support a rewards credit card; strong digital affinity; positive response to previous recommendations,0.1224957510091353,0.0509376354617514,0.205476232528453,0.5921052631578947,0.793,0.7,0.625,0.65
C000463,P004,Personal Loan,Loan,Lending,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.5082371036711214,0.5082371036711214,Low,0.0053428966813335,financial capacity and transaction activity support borrowing needs; strong digital affinity; positive response to previous recommendations,0.1224957510091353,0.0509376354617514,0.205476232528453,0.5921052631578947,0.793,0.7,0.625,0.65
C000463,P008,Premium Banking,Banking,Premium,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.5028942069897878,0.5028942069897878,Low,0.0,customer profile supports premium banking services; strong digital affinity; positive response to previous recommendations,0.1224957510091353,0.0509376354617514,0.205476232528453,0.5921052631578947,0.793,0.7,0.625,0.65
C000464,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4208081099976528,0.4208081099976528,Low,0.0393591978919589,spending and transaction patterns support a rewards credit card,0.0105693647758657,0.047607786948377,0.0326811494658895,0.4210526315789473,0.643,0.7,0.5416666666666666,0.65
C000464,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3814489121056938,0.3814489121056938,Low,0.0034130031568401,customer profile supports premium banking services,0.0105693647758657,0.047607786948377,0.0326811494658895,0.4210526315789473,0.643,0.7,0.5416666666666666,0.65
C000464,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3780359089488537,0.3780359089488537,Low,0.0,financial capacity indicates potential for investment products,0.0105693647758657,0.047607786948377,0.0326811494658895,0.4210526315789473,0.643,0.7,0.5416666666666666,0.65
C000465,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4254738603289627,0.4254738603289627,Low,0.0041339053161862,financial capacity and transaction activity support borrowing needs,0.1239297854259613,0.096882768584086,0.0827616561863083,0.5789473684210527,0.643,0.7,0.0,0.65
C000465,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4213399550127765,0.4213399550127765,Low,0.0132300420249024,customer profile supports premium banking services,0.1239297854259613,0.096882768584086,0.0827616561863083,0.5789473684210527,0.643,0.7,0.0,0.65
C000465,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.408109912987874,0.408109912987874,Low,0.0,customer profile indicates potential protection needs,0.1239297854259613,0.096882768584086,0.0827616561863083,0.5789473684210527,0.643,0.7,0.0,0.65
C000466,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.8208135492999058,0.8208135492999058,High,0.0272178465752179,financial capacity and transaction activity support borrowing needs; strong income profile; high spending activity,0.804562353940939,0.17829552134851,0.8313255714201611,0.6973684210526315,0.586,1.0,0.375,0.65
C000466,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.7935957027246878,0.7935957027246878,High,0.0272932664414683,financial capacity supports a potential home financing need; strong income profile; high spending activity,0.804562353940939,0.17829552134851,0.8313255714201611,0.6973684210526315,0.586,1.0,0.375,0.65
C000466,P006,Mutual Fund Plan,Investment,Wealth,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.7663024362832195,0.7663024362832195,High,0.0,financial capacity indicates potential for investment products; strong income profile; high spending activity,0.804562353940939,0.17829552134851,0.8313255714201611,0.6973684210526315,0.586,1.0,0.375,0.65
C000467,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3750013644182305,0.3750013644182305,Low,0.0208861346214689,spending and transaction patterns support a rewards credit card; strong digital affinity,0.0301306564690885,0.1258342522755828,0.0543184402909269,0.3026315789473684,0.719,0.7,0.0,0.65
C000467,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3541152297967616,0.3541152297967616,Low,0.0032774517181581,customer profile supports premium banking services; strong digital affinity,0.0301306564690885,0.1258342522755828,0.0543184402909269,0.3026315789473684,0.719,0.7,0.0,0.65
C000467,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3508377780786034,0.3508377780786034,Low,0.0,financial capacity indicates potential for investment products; strong digital affinity,0.0301306564690885,0.1258342522755828,0.0543184402909269,0.3026315789473684,0.719,0.7,0.0,0.65
C000468,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4444148907467156,0.4444148907467156,Low,0.0260342982835323,spending and transaction patterns support a rewards credit card,0.0954403016783514,0.1216510711367836,0.1406652854834655,0.4473684210526316,0.642,0.7,0.2,0.65
C000468,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4183805924631833,0.4183805924631833,Low,0.0137257404096481,customer profile indicates potential protection needs,0.0954403016783514,0.1216510711367836,0.1406652854834655,0.4473684210526316,0.642,0.7,0.2,0.65
C000468,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4046548520535352,0.4046548520535352,Low,0.0,customer profile supports premium banking services,0.0954403016783514,0.1216510711367836,0.1406652854834655,0.4473684210526316,0.642,0.7,0.2,0.65
C000469,P007,Term Insurance,Insurance,Protection,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,1,Primary Recommendation,0.1596138664536615,0.1596138664536615,Low,0.0314428498685428,customer profile indicates potential protection needs,0.0467654557042702,0.0309609894606609,0.0,0.0394736842105263,0.097,0.45,0.0,0.3
C000469,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,2,Secondary Recommendation,0.1281710165851186,0.1281710165851186,Low,1.3489204951422362e-05,customer profile supports premium banking services,0.0467654557042702,0.0309609894606609,0.0,0.0394736842105263,0.097,0.45,0.0,0.3
C000469,P006,Mutual Fund Plan,Investment,Wealth,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,3,Alternative Recommendation,0.1281575273801672,0.1281575273801672,Low,0.0,financial capacity indicates potential for investment products,0.0467654557042702,0.0309609894606609,0.0,0.0394736842105263,0.097,0.45,0.0,0.3
C000470,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.4592041413765667,0.4592041413765667,Low,0.0265319525431909,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.1809299978755045,0.087909328081769,0.0879836127005308,0.4473684210526316,0.458,0.7,0.75,0.65
C000470,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.4326721888333758,0.4326721888333758,Low,0.0045925990279441,customer profile supports premium banking services; positive response to previous recommendations,0.1809299978755045,0.087909328081769,0.0879836127005308,0.4473684210526316,0.458,0.7,0.75,0.65
C000470,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.4280795898054316,0.4280795898054316,Low,0.0,financial capacity indicates potential for investment products; positive response to previous recommendations,0.1809299978755045,0.087909328081769,0.0879836127005308,0.4473684210526316,0.458,0.7,0.75,0.65
C000471,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.6765808703720311,0.6765808703720311,Medium,0.0293130892260569,financial capacity supports a potential home financing need; high transaction activity; strong digital affinity,0.4256718716804759,0.3396483906314347,0.555879046478964,0.9210526315789472,0.755,1.0,0.0,0.65
C000471,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.6472677811459742,0.6472677811459742,Medium,0.0,customer profile indicates potential protection needs; high transaction activity; strong digital affinity,0.4256718716804759,0.3396483906314347,0.555879046478964,0.9210526315789472,0.755,1.0,0.0,0.65
C000472,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4484336448823675,0.4484336448823675,Low,0.0142059780806985,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.1830890163586148,0.0967416525870858,0.1222192941387556,0.5263157894736842,0.347,0.7,0.6666666666666666,0.65
C000472,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.434227666801669,0.434227666801669,Low,0.0144349839135506,financial capacity and transaction activity support borrowing needs; positive response to previous recommendations,0.1830890163586148,0.0967416525870858,0.1222192941387556,0.5263157894736842,0.347,0.7,0.6666666666666666,0.65
C000472,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4197926828881183,0.4197926828881183,Low,0.0,customer profile supports premium banking services; positive response to previous recommendations,0.1830890163586148,0.0967416525870858,0.1222192941387556,0.5263157894736842,0.347,0.7,0.6666666666666666,0.65
C000473,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3569365766376017,0.3569365766376017,Low,0.0023724036099723,financial capacity and transaction activity support borrowing needs,0.135038240917782,0.2846232814149882,0.1318062755058653,0.5394736842105263,0.206,0.7,0.1,0.65
C000473,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3545641730276294,0.3545641730276294,Low,0.0037689339635751,customer profile supports premium banking services,0.135038240917782,0.2846232814149882,0.1318062755058653,0.5394736842105263,0.206,0.7,0.1,0.65
C000473,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3507952390640543,0.3507952390640543,Low,0.0,financial capacity indicates potential for investment products,0.135038240917782,0.2846232814149882,0.1318062755058653,0.5394736842105263,0.206,0.7,0.1,0.65
C000474,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.7134769876578236,0.7134769876578236,Medium,0.0119076850746867,financial capacity and transaction activity support borrowing needs; strong digital affinity; strong segment fit,0.3347620565115785,0.0350781534622495,0.2866342957694489,0.6973684210526315,0.871,1.0,0.8333333333333333,0.65
C000474,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.7015693025831369,0.7015693025831369,Medium,0.0082210401553122,customer profile supports premium banking services; strong digital affinity; strong segment fit,0.3347620565115785,0.0350781534622495,0.2866342957694489,0.6973684210526315,0.871,1.0,0.8333333333333333,0.65
C000474,P006,Mutual Fund Plan,Investment,Wealth,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.6933482624278247,0.6933482624278247,Medium,0.0,financial capacity indicates potential for investment products; strong digital affinity; strong segment fit,0.3347620565115785,0.0350781534622495,0.2866342957694489,0.6973684210526315,0.871,1.0,0.8333333333333333,0.65
C000475,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.7361110777746285,0.7361110777746285,Medium,0.0093079041884169,customer profile supports premium banking services; high transaction activity; strong digital affinity,0.3029663267473975,0.2096697291865256,0.2447348231048213,0.7105263157894737,0.87,1.0,0.75,0.65
C000475,P006,Mutual Fund Plan,Investment,Wealth,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.7268031735862115,0.7268031735862115,Medium,0.0023569927191217,financial capacity indicates potential for investment products; high transaction activity; strong digital affinity,0.3029663267473975,0.2096697291865256,0.2447348231048213,0.7105263157894737,0.87,1.0,0.75,0.65
C000475,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.7244461808670898,0.7244461808670898,Medium,0.0,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,0.3029663267473975,0.2096697291865256,0.2447348231048213,0.7105263157894737,0.87,1.0,0.75,0.65
C000476,P008,Premium Banking,Banking,Premium,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4278143656480452,0.4278143656480452,Low,0.0094695654041128,customer profile supports premium banking services; strong digital affinity,0.1350940089228808,0.0609938967331297,0.1464871876100951,0.5,0.749,0.7,0.1666666666666666,0.65
C000476,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4183448002439324,0.4183448002439324,Low,0.0006032695689059,financial capacity indicates potential for investment products; strong digital affinity,0.1350940089228808,0.0609938967331297,0.1464871876100951,0.5,0.749,0.7,0.1666666666666666,0.65
C000476,P004,Personal Loan,Loan,Lending,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4177415306750264,0.4177415306750264,Low,0.0,financial capacity and transaction activity support borrowing needs; strong digital affinity,0.1350940089228808,0.0609938967331297,0.1464871876100951,0.5,0.749,0.7,0.1666666666666666,0.65
C000477,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3194387014334761,0.3194387014334761,Low,0.0034804342219103,financial capacity and transaction activity support borrowing needs,0.087855852984916,0.1115259983520166,0.0554398339589775,0.4868421052631579,0.215,0.7,0.1,0.3
C000477,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3159582672115658,0.3159582672115658,Low,0.0080948987783033,customer profile indicates potential protection needs,0.087855852984916,0.1115259983520166,0.0554398339589775,0.4868421052631579,0.215,0.7,0.1,0.3
C000477,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3078633684332624,0.3078633684332624,Low,0.0,financial capacity indicates potential for investment products,0.087855852984916,0.1115259983520166,0.0554398339589775,0.4868421052631579,0.215,0.7,0.1,0.3
C000478,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,1,Primary Recommendation,0.3299496747510234,0.3299496747510234,Low,0.0322919681014243,spending and transaction patterns support a rewards credit card,0.0968079456129169,0.0187705233831652,0.1023575432881318,0.1578947368421052,0.534,0.7,0.125,0.3
C000478,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,2,Secondary Recommendation,0.297657706649599,0.297657706649599,Low,0.0017713024453245,customer profile indicates potential protection needs,0.0968079456129169,0.0187705233831652,0.1023575432881318,0.1578947368421052,0.534,0.7,0.125,0.3
C000478,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,3,Alternative Recommendation,0.2958864042042745,0.2958864042042745,Low,0.0,customer profile supports premium banking services,0.0968079456129169,0.0187705233831652,0.1023575432881318,0.1578947368421052,0.534,0.7,0.125,0.3
C000479,P007,Term Insurance,Insurance,Protection,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.2926253115807956,0.2926253115807956,Low,0.0054153635111314,customer profile indicates potential protection needs; positive response to previous recommendations,0.1036674102400679,0.0947768568367731,0.0628611238046644,0.131578947368421,0.405,0.45,0.6,0.3
C000479,P006,Mutual Fund Plan,Investment,Wealth,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.2872099480696641,0.2872099480696641,Low,0.0022512256845058,financial capacity indicates potential for investment products; positive response to previous recommendations,0.1036674102400679,0.0947768568367731,0.0628611238046644,0.131578947368421,0.405,0.45,0.6,0.3
C000479,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.2849587223851583,0.2849587223851583,Low,0.0,customer profile supports premium banking services; positive response to previous recommendations,0.1036674102400679,0.0947768568367731,0.0628611238046644,0.131578947368421,0.405,0.45,0.6,0.3
C000480,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Low Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3815253151249423,0.3815253151249423,Low,0.0180717817698598,customer profile indicates potential protection needs,0.1130337794773741,0.1109157764540973,0.0383474582210771,0.6052631578947368,0.137,0.7,0.3,0.3
C000480,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Low Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3634535333550825,0.3634535333550825,Low,0.0029973077527004,financial capacity indicates potential for investment products,0.1130337794773741,0.1109157764540973,0.0383474582210771,0.6052631578947368,0.137,0.7,0.3,0.3
C000480,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3604562256023821,0.3604562256023821,Low,0.0,customer profile supports premium banking services,0.1130337794773741,0.1109157764540973,0.0383474582210771,0.6052631578947368,0.137,0.7,0.3,0.3
C000481,P003,Rewards Credit Card,Credit Card,Cards,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.7801942292515682,0.7801942292515682,High,0.0454732407874033,spending and transaction patterns support a rewards credit card; high transaction activity; strong segment fit,0.3124575100913533,0.0874625771902757,0.2767688349747733,0.8289473684210527,0.674,1.0,1.0,0.65
C000481,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.7347209884641649,0.7347209884641649,Medium,0.0239460721565841,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,0.3124575100913533,0.0874625771902757,0.2767688349747733,0.8289473684210527,0.674,1.0,1.0,0.65
C000481,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.7107749163075807,0.7107749163075807,Medium,0.0,customer profile supports premium banking services; high transaction activity; strong segment fit,0.3124575100913533,0.0874625771902757,0.2767688349747733,0.8289473684210527,0.674,1.0,1.0,0.65
C000482,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3767549726270101,0.3767549726270101,Low,0.0065072306867965,customer profile supports premium banking services,0.1302660930528999,0.2980362870704564,0.06652808109919,0.2631578947368421,0.581,0.45,0.4666666666666667,0.3
C000482,P006,Mutual Fund Plan,Investment,Wealth,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3702477419402135,0.3702477419402135,Low,0.0051486300998892,financial capacity indicates potential for investment products,0.1302660930528999,0.2980362870704564,0.06652808109919,0.2631578947368421,0.581,0.45,0.4666666666666667,0.3
C000482,P007,Term Insurance,Insurance,Protection,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3650991118403243,0.3650991118403243,Low,0.0,customer profile indicates potential protection needs,0.1302660930528999,0.2980362870704564,0.06652808109919,0.2631578947368421,0.581,0.45,0.4666666666666667,0.3
C000483,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.5873183264354025,0.5873183264354025,Medium,0.0099131261631036,financial capacity and transaction activity support borrowing needs; strong segment fit,0.2876912045889101,0.1073197636097472,0.3007451660924197,0.631578947368421,0.675,1.0,0.1,0.65
C000483,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.5774052002722988,0.5774052002722988,Medium,0.0107649476667786,customer profile supports premium banking services; strong segment fit,0.2876912045889101,0.1073197636097472,0.3007451660924197,0.631578947368421,0.675,1.0,0.1,0.65
C000483,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.5666402526055202,0.5666402526055202,Medium,0.0,customer profile indicates potential protection needs; strong segment fit,0.2876912045889101,0.1073197636097472,0.3007451660924197,0.631578947368421,0.675,1.0,0.1,0.65
C000484,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4590961217956462,0.4590961217956462,Low,0.0470866396424533,spending and transaction patterns support a rewards credit card,0.0703234544295729,0.0491031275007483,0.0635236805635377,0.5,0.638,0.7,0.3,0.65
C000484,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4120094821531928,0.4120094821531928,Low,0.005520628976157,customer profile supports premium banking services,0.0703234544295729,0.0491031275007483,0.0635236805635377,0.5,0.638,0.7,0.3,0.65
C000484,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4064888531770358,0.4064888531770358,Low,0.0,financial capacity indicates potential for investment products,0.0703234544295729,0.0491031275007483,0.0635236805635377,0.5,0.638,0.7,0.3,0.65
C000485,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3799294414772149,0.3799294414772149,Low,0.0021437015044133,financial capacity and transaction activity support borrowing needs,0.1141863182494157,0.146034448370931,0.1299559759535817,0.5131578947368421,0.459,0.7,0.0,0.65
C000485,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3777857399728015,0.3777857399728015,Low,0.0036777295411806,customer profile supports premium banking services,0.1141863182494157,0.146034448370931,0.1299559759535817,0.5131578947368421,0.459,0.7,0.0,0.65
C000485,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3741080104316209,0.3741080104316209,Low,0.0,financial capacity indicates potential for investment products,0.1141863182494157,0.146034448370931,0.1299559759535817,0.5131578947368421,0.459,0.7,0.0,0.65
C000486,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3729016822013461,0.3729016822013461,Low,0.0166433112046384,customer profile indicates potential protection needs,0.096053749734438,0.1749366811822865,0.0780228334440709,0.4473684210526316,0.446,0.7,0.0,0.65
C000486,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3562583709967077,0.3562583709967077,Low,0.0020082748577998,customer profile supports premium banking services,0.096053749734438,0.1749366811822865,0.0780228334440709,0.4473684210526316,0.446,0.7,0.0,0.65
