customer_id,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_id,product_name,recommendation_score,recommendation_confidence,recommendation_reason,campaign_objective,marketing_angle,campaign_priority,recommendation_strength,campaign_context_ready,subject,headline,campaign_body,cta,generation_source,variant_a_subject,variant_a_headline,variant_a_body,variant_a_cta,variant_b_subject,variant_b_headline,variant_b_body,variant_b_cta,variant_a_strategy,variant_b_strategy,test_group,variant_a,variant_b,variant_a_score,variant_b_score,winning_variant,winning_strategy,score_difference,ab_confidence,recommendation_count,evaluation_type,analytics_note
C000487,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3426689019258611,0.0,customer profile supports premium banking services,Engagement,Highlight premium services and exclusive benefits,Priority 3,0.3426689019258611,True,Explore Premium Banking,A financial option worth exploring,Take a closer look at Premium Banking and see how it could complement your banking needs.,Learn More,Fallback,Discover Premium Banking,An option worth exploring,Explore Premium Banking and learn how it may complement your financial needs.,Learn More,See what Premium Banking can offer,Take a closer look at Premium Banking,Learn more about Premium Banking and consider whether it could complement your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,8.391341904606637,89.31937048600007,B,Action-Focused,80.92802858139343,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000488,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6714593442497265,0.0,customer profile supports premium banking services; strong segment fit; positive response to previous recommendations,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6714593442497265,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,57.25647896084373,15.072589972111588,A,Benefit-Focused,42.18388898873214,High,1,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000489,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4230951071386704,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4230951071386704,True,Discover more value with Rewards Credit Card,Benefits designed around your banking needs,Explore Rewards Credit Card and discover an option designed to support your evolving financial needs.,Explore Rewards Credit Card,Fallback,Discover more value with Rewards Credit Card,More value for your banking journey,Explore Rewards Credit Card and discover an option that may complement your evolving financial needs.,Explore Rewards Credit Card,Keep exploring your options with Rewards Credit Card,Consider your next banking opportunity,Take a closer look at Rewards Credit Card and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,91.98814134294797,9.497431413711983,A,Benefit-Focused,82.49070992923599,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000490,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.5134411680573002,0.0,customer profile indicates potential protection needs; strong digital affinity; positive response to previous recommendations,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 2,0.5134411680573002,True,Discover Term Insurance,An option selected with your needs in mind,Explore Term Insurance and discover how it may complement your financial needs.,Explore Term Insurance,Fallback,Explore Term Insurance for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Term Insurance and see how it may complement your existing financial needs.",Explore Term Insurance,Have you explored Term Insurance?,Consider adding Term Insurance to your financial plans,Take the next step and learn more about Term Insurance. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,53.386899503470296,11.525475469519279,A,Benefit-Focused,41.86142403395102,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000491,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P008,Premium Banking,0.1933691932702178,0.0,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 4,0.1933691932702178,True,Discover more value with Premium Banking,Benefits designed around your banking needs,Explore Premium Banking and discover an option designed to support your evolving financial needs.,Explore Premium Banking,Fallback,Discover more value with Premium Banking,More value for your banking journey,Explore Premium Banking and discover an option that may complement your evolving financial needs.,Explore Premium Banking,Keep exploring your options with Premium Banking,Consider your next banking opportunity,Take a closer look at Premium Banking and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,86.36256902872765,4.340656792343357,A,Benefit-Focused,82.0219122363843,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000492,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.5552259678786644,0.0,customer profile supports premium banking services; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.5552259678786644,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,54.410133709276565,12.463440158175022,A,Benefit-Focused,41.946693551101546,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000493,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4492372278023088,0.0,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4492372278023088,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,51.814661079514536,10.084256914226488,A,Benefit-Focused,41.73040416528805,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000494,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3652021408150086,0.0,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.3652021408150086,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,49.756793724377744,8.197878505351106,A,Benefit-Focused,41.55891521902664,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000495,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.5415572166009173,0.0,customer profile supports premium banking services; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.5415572166009173,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,54.075410701918806,12.156610734763742,A,Benefit-Focused,41.91879996715507,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000496,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.2035289843251032,0.0,customer profile indicates potential protection needs; positive response to previous recommendations,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.2035289843251032,True,Discover more value with Term Insurance,Benefits designed around your banking needs,Explore Term Insurance and discover an option designed to support your evolving financial needs.,Explore Term Insurance,Fallback,Discover more value with Term Insurance,More value for your banking journey,Explore Term Insurance and discover an option that may complement your evolving financial needs.,Explore Term Insurance,Keep exploring your options with Term Insurance,Consider your next banking opportunity,Take a closer look at Term Insurance and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,86.6113639439994,4.568718798009126,A,Benefit-Focused,82.04264514599026,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000497,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3324895439206292,0.0,customer profile supports premium banking services,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.3324895439206292,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,48.955721366817556,7.463562177587598,A,Benefit-Focused,41.49215918922996,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000498,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.4526996950536681,0.0,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 3,0.4526996950536681,True,Discover more value with Premium Banking,Benefits designed around your banking needs,Explore Premium Banking and discover an option designed to support your evolving financial needs.,Explore Premium Banking,Fallback,Discover more value with Premium Banking,More value for your banking journey,Explore Premium Banking and discover an option that may complement your evolving financial needs.,Explore Premium Banking,Keep exploring your options with Premium Banking,Consider your next banking opportunity,Take a closer look at Premium Banking and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,92.71310417950406,10.161980680555061,A,Benefit-Focused,82.551123498949,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000499,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4012955807047363,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4012955807047363,True,Discover more value with Rewards Credit Card,Benefits designed around your banking needs,Explore Rewards Credit Card and discover an option designed to support your evolving financial needs.,Explore Rewards Credit Card,Fallback,Discover more value with Rewards Credit Card,More value for your banking journey,Explore Rewards Credit Card and discover an option that may complement your evolving financial needs.,Explore Rewards Credit Card,Keep exploring your options with Rewards Credit Card,Consider your next banking opportunity,Take a closer look at Rewards Credit Card and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,91.45431035146446,9.008086338185423,A,Benefit-Focused,82.44622401327904,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000500,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.432663935120466,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.432663935120466,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,51.40881110422687,9.712227770212806,A,Benefit-Focused,41.696583334014065,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000501,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.7147036293679352,0.0,financial capacity and transaction activity support borrowing needs; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.7147036293679352,True,Discover Personal Loan,An option selected with your needs in mind,Explore Personal Loan and discover how it may complement your financial needs.,Explore Personal Loan,Fallback,Explore Personal Loan for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Personal Loan and see how it may complement your existing financial needs.",Explore Personal Loan,Have you explored Personal Loan?,Consider adding Personal Loan to your financial plans,Take the next step and learn more about Personal Loan. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,58.3154533229984,16.04331647075337,A,Benefit-Focused,42.272136852245026,High,1,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000502,Core Active,Core Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.4785932754736047,0.0,customer profile supports premium banking services; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.4785932754736047,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,52.533537614832795,10.74322707160156,A,Benefit-Focused,41.790310543231236,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000503,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.1875242440875301,0.0,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.1875242440875301,True,Discover more value with Term Insurance,Benefits designed around your banking needs,Explore Term Insurance and discover an option designed to support your evolving financial needs.,Explore Term Insurance,Fallback,Discover more value with Term Insurance,More value for your banking journey,Explore Term Insurance and discover an option that may complement your evolving financial needs.,Explore Term Insurance,Keep exploring your options with Term Insurance,Consider your next banking opportunity,Take a closer look at Term Insurance and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,86.21943679019847,4.209452240358278,A,Benefit-Focused,82.0099845498402,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000504,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.375328490832029,0.0,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.375328490832029,True,Discover more value with Rewards Credit Card,Benefits designed around your banking needs,Explore Rewards Credit Card and discover an option designed to support your evolving financial needs.,Explore Rewards Credit Card,Fallback,Discover more value with Rewards Credit Card,More value for your banking journey,Explore Rewards Credit Card and discover an option that may complement your evolving financial needs.,Explore Rewards Credit Card,Keep exploring your options with Rewards Credit Card,Consider your next banking opportunity,Take a closer look at Rewards Credit Card and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,90.8184232658115,8.425189843003544,A,Benefit-Focused,82.39323342280795,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000505,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.2826578883010807,0.0,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 3,0.2826578883010807,True,Discover more value with Term Insurance,Benefits designed around your banking needs,Explore Term Insurance and discover an option designed to support your evolving financial needs.,Explore Term Insurance,Fallback,Discover more value with Term Insurance,More value for your banking journey,Explore Term Insurance and discover an option that may complement your evolving financial needs.,Explore Term Insurance,Keep exploring your options with Term Insurance,Consider your next banking opportunity,Take a closer look at Term Insurance and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,88.54908774696905,6.344965617397976,A,Benefit-Focused,82.20412212957108,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000506,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.2487474995061379,0.0,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.2487474995061379,True,Discover more value with Term Insurance,Benefits designed around your banking needs,Explore Term Insurance and discover an option designed to support your evolving financial needs.,Explore Term Insurance,Fallback,Discover more value with Term Insurance,More value for your banking journey,Explore Term Insurance and discover an option that may complement your evolving financial needs.,Explore Term Insurance,Keep exploring your options with Term Insurance,Consider your next banking opportunity,Take a closer look at Term Insurance and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,87.71868363122566,5.583761844633191,A,Benefit-Focused,82.13492178659247,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000507,Core Active,Core Cross-Sell Opportunity,Moderate Risk,High Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.6072172217441679,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.6072172217441679,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,55.68330552260042,13.630514320388551,A,Benefit-Focused,42.05279120221187,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000508,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.6512362796555005,0.0,customer profile indicates potential protection needs; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 2,0.6512362796555005,True,Discover Term Insurance,An option selected with your needs in mind,Explore Term Insurance and discover how it may complement your financial needs.,Explore Term Insurance,Fallback,Explore Term Insurance for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Term Insurance and see how it may complement your existing financial needs.",Explore Term Insurance,Have you explored Term Insurance?,Consider adding Term Insurance to your financial plans,Take the next step and learn more about Term Insurance. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,56.761252669764026,14.618632538621867,A,Benefit-Focused,42.14262013114216,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000509,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4833992230481505,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4833992230481505,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,52.651226582366675,10.851108625174296,A,Benefit-Focused,41.80011795719238,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000510,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P006,Mutual Fund Plan,0.6446327573487161,0.0,financial capacity indicates potential for investment products; strong segment fit,Cross-Sell,Introduce a complementary product and highlight wealth creation and investment potential,Priority 2,0.6446327573487161,True,Discover Mutual Fund Plan,An option selected with your needs in mind,Explore Mutual Fund Plan and discover how it may complement your financial needs.,Explore Mutual Fund Plan,Fallback,Explore Mutual Fund Plan for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Mutual Fund Plan and see how it may complement your existing financial needs.",Explore Mutual Fund Plan,Have you explored Mutual Fund Plan?,Consider adding Mutual Fund Plan to your financial plans,Take the next step and learn more about Mutual Fund Plan. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,56.59954434683336,14.470399909268753,A,Benefit-Focused,42.129144437564605,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000511,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.5113650265337623,0.0,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.5113650265337623,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,53.33605855096937,11.478871263060094,A,Benefit-Focused,41.85718728790928,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000512,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P005,Home Loan,0.7330709052202629,0.0,financial capacity supports a potential home financing need; high transaction activity; high spending activity,Cross-Sell,Introduce a complementary product and highlight long-term home financing value,Priority 2,0.7330709052202629,True,Discover Home Loan,An option selected with your needs in mind,Explore Home Loan and discover how it may complement your financial needs.,Explore Home Loan,Fallback,Explore Home Loan for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Home Loan and see how it may complement your existing financial needs.",Explore Home Loan,Have you explored Home Loan?,Consider adding Home Loan to your financial plans,Take the next step and learn more about Home Loan. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,58.765234702828586,16.455616068931036,A,Benefit-Focused,42.30961863389755,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000513,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.634507700211925,0.0,customer profile supports premium banking services; strong segment fit; positive response to previous recommendations,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 2,0.634507700211925,True,Discover more value with Premium Banking,Benefits designed around your banking needs,Explore Premium Banking and discover an option designed to support your evolving financial needs.,Explore Premium Banking,Fallback,Discover more value with Premium Banking,More value for your banking journey,Explore Premium Banking and discover an option that may complement your evolving financial needs.,Explore Premium Banking,Keep exploring your options with Premium Banking,Consider your next banking opportunity,Take a closer look at Premium Banking and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,97.16525353914307,14.243117593557479,A,Benefit-Focused,82.92213594558558,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000514,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3762494227471508,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.3762494227471508,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,50.02732168675832,8.445862470866624,A,Benefit-Focused,41.5814592158917,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000515,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.7589025662455985,0.0,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.7589025662455985,True,Discover Personal Loan,An option selected with your needs in mind,Explore Personal Loan and discover how it may complement your financial needs.,Explore Personal Loan,Fallback,Explore Personal Loan for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Personal Loan and see how it may complement your existing financial needs.",Explore Personal Loan,Have you explored Personal Loan?,Consider adding Personal Loan to your financial plans,Take the next step and learn more about Personal Loan. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,59.39780538084823,17.035472523782392,A,Benefit-Focused,42.36233285706584,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
